X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,XAVG,YAVG,ZAVG,XPEAK,YPEAK,ZPEAK,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,XVAR,YVAR,ZVAR,XMFCC0,XMFCC1,XMFCC2,XMFCC3,XMFCC4,XMFCC5,XMFCC6,XMFCC7,XMFCC8,XMFCC9,XMFCC10,XMFCC11,XMFCC12,YMFCC0,YMFCC1,YMFCC2,YMFCC3,YMFCC4,YMFCC5,YMFCC6,YMFCC7,YMFCC8,YMFCC9,YMFCC10,YMFCC11,YMFCC12,ZMFCC0,ZMFCC1,ZMFCC2,ZMFCC3,ZMFCC4,ZMFCC5,ZMFCC6,ZMFCC7,ZMFCC8,ZMFCC9,ZMFCC10,ZMFCC11,ZMFCC12,XYCOS,XZCOS,YZCOS,XYCOR,XZCOR,YZCOR,RESULTANT,activity,subject_id,window_id
0.0,0.0,0.0,0.0,0.0,0.195,0.805,0.0,0.0,0.0,0.0,0.14,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0439,0.0911065,-0.987706,44.7619,53.7143,47.4359,0.0410097,0.0706061,0.182438,0.00374055,0.00656729,0.017253,0.06116,0.0810388,0.131351,0.346996,0.490463,0.489675,0.488363,0.486528,0.484172,0.481297,0.477907,0.474005,0.469596,0.464683,0.459273,0.453372,-0.122966,-0.173806,-0.173527,-0.173062,-0.172412,-0.171577,-0.170558,-0.169357,-0.167974,-0.166411,-0.164671,-0.162754,-0.160662,0.0319562,0.0451686,0.0450961,0.0449752,0.0448062,0.0445892,0.0443245,0.0440123,0.0436529,0.0432469,0.0427945,0.0422963,0.0417527,0.697362,-0.970077,-0.739147,-0.772513,0.575339,-0.346417,10.0962,G,1637,1637:278
0.0,0.0,0.0,0.0,0.0,0.305,0.695,0.0,0.0,0.0,0.0,0.07,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0162,0.102986,-1.22332,39.1489,48.6486,45.5814,0.0296577,0.0501038,0.169254,0.00287071,0.00458479,0.0164853,0.053579,0.0677111,0.128395,0.345802,0.488776,0.48799,0.486683,0.484854,0.482506,0.479641,0.476262,0.472374,0.46798,0.463084,0.457693,0.451812,-0.151616,-0.214303,-0.213959,-0.213385,-0.212583,-0.211554,-0.210298,-0.208816,-0.207112,-0.205185,-0.203039,-0.200675,-0.198096,0.0683516,0.096612,0.0964568,0.0961983,0.0958368,0.0953726,0.0948064,0.0941386,0.09337,0.0925014,0.0915338,0.0904682,0.0893057,0.845776,-0.98186,-0.811755,-0.215623,0.595883,0.195819,10.0941,G,1637,1637:279
0.0,0.0,0.0,0.0,0.0,0.21,0.79,0.0,0.0,0.0,0.0,0.12,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0272,0.0825084,-1.14283,44.5238,53.7143,53.1429,0.027662,0.0538832,0.060759,0.00247384,0.0046362,0.00579018,0.0497377,0.0680896,0.0760932,0.345962,0.489002,0.488216,0.486908,0.485078,0.482729,0.479863,0.476483,0.472593,0.468196,0.463299,0.457905,0.452021,-0.158101,-0.223469,-0.22311,-0.222512,-0.221675,-0.220602,-0.219292,-0.217748,-0.21597,-0.213961,-0.211723,-0.209258,-0.206569,0.0470489,0.0665016,0.0663948,0.0662168,0.065968,0.0656485,0.0652587,0.0647991,0.06427,0.0636722,0.0630061,0.0622726,0.0614724,0.781003,-0.997349,-0.785067,-0.874596,0.351127,-0.0936169,10.093,G,1637,1637:280
0.0,0.0,0.0,0.0,0.0,0.17,0.83,0.0,0.0,0.0,0.0,0.095,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0344,0.09616,-1.07663,42.7273,62.5806,47.8049,0.03312,0.0588121,0.0596331,0.00307192,0.00560065,0.00532319,0.0554249,0.0748375,0.0729602,0.346454,0.489697,0.488911,0.487601,0.485768,0.483416,0.480545,0.477161,0.473265,0.468862,0.463958,0.458556,0.452664,-0.146301,-0.20679,-0.206458,-0.205905,-0.205131,-0.204137,-0.202925,-0.201496,-0.199851,-0.197992,-0.195921,-0.19364,-0.191151,0.0279638,0.0395256,0.0394621,0.0393563,0.0392084,0.0390185,0.0387869,0.0385137,0.0381992,0.0378439,0.037448,0.037012,0.0365364,0.769511,-0.997425,-0.775996,-0.855275,0.431595,-0.135379,10.0931,G,1637,1637:281
0.0,0.0,0.0,0.0,0.0,0.35,0.65,0.0,0.0,0.0,0.0,0.06,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0091,0.178285,-1.23624,36.4151,42.6667,51.3158,0.0718623,0.101986,0.380595,0.00777847,0.0093949,0.034004,0.0881957,0.0969273,0.184402,0.345515,0.48837,0.487585,0.486279,0.484451,0.482105,0.479242,0.475867,0.471982,0.467591,0.4627,0.457313,0.451437,-0.0371231,-0.0524719,-0.0523876,-0.0522472,-0.0520509,-0.0517988,-0.0514912,-0.0511285,-0.0507111,-0.0502394,-0.0497138,-0.0491351,-0.0485037,0.128363,0.181435,0.181144,0.180658,0.179979,0.179108,0.178044,0.17679,0.175347,0.173716,0.171899,0.169897,0.167714,0.797763,-0.930076,-0.836883,-0.612104,0.461613,-0.413603,10.0992,G,1637,1637:282
0.0,0.0,0.0,0.0,0.0,0.445,0.555,0.0,0.0,0.0,0.0,0.15,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.865,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.93746,0.102483,-1.5888,43.2558,42.8261,57.2727,0.12623,0.0920193,0.646374,0.0109505,0.00850816,0.0520807,0.104645,0.0922397,0.228212,0.344201,0.486513,0.485732,0.48443,0.48261,0.480272,0.477421,0.474058,0.470188,0.465814,0.460941,0.455575,0.449721,-0.0614422,-0.0868458,-0.0867063,-0.0864739,-0.086149,-0.0857317,-0.0852227,-0.0846224,-0.0839315,-0.0831508,-0.082281,-0.081323,-0.080278,0.13334,0.188471,0.188168,0.187664,0.186959,0.186053,0.184949,0.183646,0.182147,0.180452,0.178564,0.176486,0.174218,0.642343,-0.901379,-0.688148,-0.504928,0.87956,-0.311925,10.0928,G,1637,1637:283
0.0,0.0,0.0,0.0,0.0,0.015,0.985,0.0,0.0,0.0,0.0,0.095,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0463,0.0603904,-0.978401,42.0455,45.3488,54.0,0.0162826,0.0370732,0.0393513,0.00146684,0.00339083,0.00400728,0.0382993,0.0582308,0.063303,0.346263,0.489428,0.488641,0.487332,0.4855,0.483149,0.480281,0.476898,0.473004,0.468604,0.463702,0.458304,0.452414,-0.199536,-0.282036,-0.281583,-0.280828,-0.279773,-0.278418,-0.276765,-0.274815,-0.272571,-0.270036,-0.267211,-0.2641,-0.260707,0.0166858,0.0235846,0.0235467,0.0234836,0.0233954,0.0232821,0.0231438,0.0229808,0.0227932,0.0225812,0.022345,0.0220848,0.021801,0.782293,-0.998292,-0.773359,-0.653069,0.275596,0.23538,10.0943,G,1637,1637:284
0.0,0.0,0.0,0.0,0.0,0.09,0.91,0.0,0.0,0.0,0.0,0.15,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0454,0.0721859,-0.983994,43.3333,43.9535,48.2051,0.0331573,0.0568549,0.0635698,0.00321357,0.00534149,0.00689374,0.0566883,0.0730855,0.0830286,0.346315,0.489501,0.488714,0.487405,0.485573,0.483221,0.480352,0.476969,0.473075,0.468674,0.463771,0.458372,0.452482,-0.110439,-0.156101,-0.15585,-0.155433,-0.154849,-0.154099,-0.153184,-0.152105,-0.150863,-0.149459,-0.147896,-0.146174,-0.144296,0.0223337,0.0315677,0.031517,0.0314326,0.0313144,0.0311628,0.0309778,0.0307596,0.0305084,0.0302246,0.0299085,0.0295603,0.0291804,0.68864,-0.994965,-0.71127,-0.680796,0.341257,-0.33335,10.0945,G,1637,1637:285
0.0,0.0,0.0,0.0,0.0,0.005,0.995,0.0,0.0,0.0,0.0,0.065,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0861,0.1118,-0.432936,36.7308,44.0909,55.8824,0.0243762,0.0479751,0.113232,0.00229656,0.00470366,0.0115286,0.0479224,0.0685832,0.107371,0.347051,0.490542,0.489754,0.488441,0.486605,0.484249,0.481374,0.477983,0.474081,0.46967,0.464757,0.459347,0.453444,-0.155136,-0.219278,-0.218926,-0.218339,-0.217518,-0.216465,-0.21518,-0.213664,-0.21192,-0.209948,-0.207752,-0.205333,-0.202695,-0.0404967,-0.0572404,-0.0571484,-0.0569953,-0.0567811,-0.0565061,-0.0561706,-0.0557749,-0.0553196,-0.054805,-0.0542317,-0.0536003,-0.0529115,0.858881,-0.935301,-0.782308,-0.304043,0.47072,0.121746,10.0976,G,1637,1637:286
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0918,0.151641,-0.37694,57.5758,63.5484,48.7179,0.0329961,0.0475278,0.0286933,0.00275675,0.00386789,0.00263243,0.0525048,0.0621923,0.0513073,0.347324,0.490927,0.490139,0.488825,0.486988,0.48463,0.481752,0.478359,0.474453,0.47004,0.465123,0.459708,0.453801,-0.17458,-0.246761,-0.246365,-0.245704,-0.244781,-0.243596,-0.242149,-0.240444,-0.238481,-0.236262,-0.233791,-0.231069,-0.2281,-0.108853,-0.153859,-0.153612,-0.153201,-0.152625,-0.151886,-0.150984,-0.14992,-0.148696,-0.147313,-0.145772,-0.144075,-0.142224,0.939477,-0.995006,-0.943227,-0.905055,0.381718,-0.213229,10.1002,G,1637,1637:287
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0904,0.157053,-0.384137,47.8049,59.6667,62.3333,0.0253806,0.0356469,0.0574517,0.00213949,0.00297062,0.00571223,0.0462546,0.0545034,0.0755793,0.34699,0.490455,0.489667,0.488355,0.486519,0.484163,0.481288,0.477898,0.473997,0.469587,0.464675,0.459265,0.453364,-0.188543,-0.266497,-0.266069,-0.265356,-0.264358,-0.263078,-0.261516,-0.259674,-0.257554,-0.255158,-0.252489,-0.24955,-0.246343,-0.0787143,-0.111259,-0.11108,-0.110783,-0.110366,-0.109832,-0.10918,-0.108411,-0.107526,-0.106525,-0.105411,-0.104184,-0.102845,0.965449,-0.978268,-0.955339,-0.751394,0.52244,-0.187697,10.0993,G,1637,1637:288
0.0,0.0,0.0,0.0,0.0,0.14,0.86,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.965,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0648,0.0909628,-0.715859,41.2766,45.3488,51.3158,0.116243,0.155487,0.307696,0.0194654,0.0173315,0.0338127,0.139518,0.131649,0.183882,0.350273,0.495095,0.4943,0.492975,0.491123,0.488744,0.485842,0.48242,0.478481,0.47403,0.469072,0.463611,0.457653,0.0339962,0.0480522,0.047975,0.0478464,0.0476666,0.0474358,0.0471541,0.046822,0.0464397,0.0460077,0.0455265,0.0449964,0.0444182,0.142888,0.201966,0.201641,0.201101,0.200345,0.199375,0.198191,0.196795,0.195188,0.193373,0.19135,0.189122,0.186692,0.33583,-0.828682,-0.120648,-0.467028,0.167956,0.323898,10.1051,G,1637,1637:289
0.0,0.0,0.0,0.0,0.0,0.03,0.97,0.0,0.0,0.0,0.0,0.015,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0982,0.200499,-0.128038,43.4091,66.7857,50.5556,0.0411282,0.0960112,0.14975,0.00382703,0.00856593,0.0135327,0.061863,0.0925523,0.11633,0.347092,0.490599,0.489811,0.488498,0.486663,0.484306,0.48143,0.478039,0.474136,0.469726,0.464812,0.459401,0.453497,-0.103841,-0.146775,-0.146539,-0.146146,-0.145597,-0.144892,-0.144032,-0.143017,-0.141849,-0.14053,-0.13906,-0.137441,-0.135675,-0.032043,-0.0452914,-0.0452186,-0.0450974,-0.0449279,-0.0447104,-0.0444449,-0.0441318,-0.0437715,-0.0433643,-0.0429107,-0.0424112,-0.0418662,0.85477,-0.555529,-0.344943,-0.404998,0.115736,0.304748,10.1035,G,1637,1637:290
0.0,0.0,0.0,0.0,0.0,0.09,0.91,0.0,0.0,0.0,0.0,0.065,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.695,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0995,0.186464,-0.0784968,45.814,55.4286,71.4815,0.0618581,0.0970443,0.176456,0.00614808,0.00954221,0.0177075,0.0784097,0.0976843,0.13307,0.34758,0.491289,0.4905,0.489185,0.487347,0.484987,0.482107,0.478711,0.474803,0.470386,0.465465,0.460046,0.454135,-0.00648359,-0.00916427,-0.00914955,-0.00912503,-0.00909074,-0.00904671,-0.008993,-0.00892965,-0.00885675,-0.00877436,-0.00868257,-0.00858149,-0.00847122,0.0365716,0.0516924,0.0516093,0.051471,0.0512776,0.0510292,0.0507263,0.050369,0.0499577,0.049493,0.0489753,0.0484051,0.0477831,0.805943,-0.295986,-0.34841,-0.818453,0.378592,-0.189655,10.1056,G,1637,1637:291
0.0,0.0,0.0,0.0,0.0,0.43,0.57,0.0,0.0,0.0,0.0,0.19,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.2,0.74,0.045,0.0,0.0,0.0,0.0,0.0,0.0,10.014,0.224533,0.700328,40.0,55.7143,77.3913,0.0934849,0.186135,0.88409,0.00884377,0.0171871,0.0846038,0.0940413,0.1311,0.290867,0.346452,0.489694,0.488908,0.487597,0.485765,0.483413,0.480542,0.477158,0.473262,0.468859,0.463955,0.458553,0.452661,0.0318558,0.0450267,0.0449544,0.0448339,0.0446654,0.0444491,0.0441852,0.043874,0.0435158,0.043111,0.04266,0.0421634,0.0416216,0.230263,0.325467,0.324944,0.324074,0.322856,0.321292,0.319385,0.317135,0.314546,0.31162,0.30836,0.30477,0.300854,0.674754,0.503911,0.352004,-0.408316,-0.111564,0.0145614,10.1146,G,1637,1637:292
0.0,0.0,0.0,0.0,0.0,0.38,0.62,0.0,0.0,0.0,0.0,0.21,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0248,0.119488,0.363684,39.3878,42.1739,60.0,0.0680186,0.136697,1.07986,0.00626729,0.0122438,0.0816456,0.0791662,0.110652,0.285737,0.346586,0.489884,0.489097,0.487787,0.485954,0.4836,0.480729,0.477343,0.473446,0.469041,0.464135,0.458731,0.452837,-0.0294469,-0.0416219,-0.0415551,-0.0414437,-0.041288,-0.041088,-0.040844,-0.0405564,-0.0402252,-0.039851,-0.0394342,-0.0389751,-0.0384743,0.098025,0.138554,0.138332,0.137961,0.137442,0.136777,0.135965,0.135007,0.133905,0.132659,0.131271,0.129743,0.128076,0.564992,0.296131,0.320306,-0.405122,-0.507819,0.190662,10.0999,G,1637,1637:293
0.0,0.0,0.0,0.0,0.0,0.035,0.965,0.0,0.0,0.0,0.0,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0904,0.00893342,-0.0488105,40.4255,53.3333,53.6111,0.0436909,0.0882869,0.204778,0.00435744,0.00795716,0.0194884,0.0660109,0.0892029,0.139601,0.347449,0.491105,0.490316,0.489002,0.487164,0.484805,0.481926,0.478532,0.474625,0.47021,0.465291,0.459874,0.453965,-0.086547,-0.12233,-0.122134,-0.121807,-0.121349,-0.120761,-0.120044,-0.119199,-0.118225,-0.117126,-0.1159,-0.114551,-0.113079,0.0339179,0.0479415,0.0478644,0.0477362,0.0475568,0.0473265,0.0470455,0.0467141,0.0463327,0.0459017,0.0454215,0.0448927,0.0443159,0.0752889,-0.172518,0.143331,-0.631892,0.310293,0.160079,10.0949,G,1637,1637:294
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0904,0.00741259,0.117128,43.9535,45.3488,48.0,0.0136852,0.0228285,0.0377323,0.00116046,0.00211452,0.00324693,0.0340655,0.0459839,0.0569819,0.34681,0.490201,0.489413,0.488102,0.486268,0.483913,0.481039,0.477651,0.473751,0.469344,0.464435,0.459028,0.453129,-0.273969,-0.387244,-0.386622,-0.385585,-0.384136,-0.382276,-0.380006,-0.37733,-0.374249,-0.370768,-0.366889,-0.362618,-0.357958,-0.229862,-0.324899,-0.324377,-0.323508,-0.322292,-0.320732,-0.318827,-0.316582,-0.313997,-0.311076,-0.307822,-0.304238,-0.300329,0.239417,0.93118,0.178129,-0.748777,0.286872,-0.129482,10.0912,G,1637,1637:295
0.0,0.0,0.0,0.0,0.0,0.04,0.96,0.0,0.0,0.0,0.0,0.505,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0918,0.0086101,-0.115524,42.8889,53.0556,63.4483,0.037981,0.0802057,0.198879,0.00376133,0.00785348,0.0161867,0.0613297,0.0886198,0.127227,0.347209,0.490765,0.489977,0.488663,0.486827,0.484469,0.481593,0.478201,0.474296,0.469884,0.464969,0.459556,0.453651,-0.0525565,-0.0742863,-0.074167,-0.0739682,-0.0736902,-0.0733333,-0.0728979,-0.0723845,-0.0717935,-0.0711256,-0.0703816,-0.0695622,-0.0686684,-0.0587056,-0.0829778,-0.0828445,-0.0826225,-0.082312,-0.0819133,-0.081427,-0.0808535,-0.0801933,-0.0794473,-0.0786163,-0.077701,-0.0767026,0.0730601,-0.449366,-0.0387425,-0.804938,0.247499,-0.00440403,10.0957,G,1637,1637:296
0.0,0.0,0.0,0.0,0.0,0.03,0.97,0.0,0.0,0.0,0.0,0.355,0.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415,0.585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0834,0.048547,0.19117,46.5854,70.7407,55.8824,0.02488,0.0817839,0.372454,0.00241349,0.00782396,0.0330209,0.0491273,0.0884531,0.181716,0.346812,0.490204,0.489416,0.488105,0.486271,0.483916,0.481042,0.477654,0.473754,0.469347,0.464438,0.459031,0.453132,-0.1246,-0.176116,-0.175834,-0.175362,-0.174703,-0.173857,-0.172825,-0.171608,-0.170207,-0.168623,-0.166859,-0.164917,-0.162798,0.0159052,0.0224813,0.0224452,0.022385,0.0223009,0.0221929,0.0220612,0.0219058,0.0217269,0.0215248,0.0212996,0.0210517,0.0207811,0.399429,0.377804,0.503867,-0.758601,-0.334623,0.414939,10.0967,G,1637,1637:297
0.0,0.0,0.0,0.0,0.0,0.175,0.825,0.0,0.0,0.0,0.0,0.58,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0459,-0.0248244,-0.689406,35.9259,41.3043,48.5,0.0510961,0.12849,0.506981,0.00552944,0.0119901,0.0463437,0.0743602,0.109499,0.215276,0.347059,0.490553,0.489765,0.488452,0.486617,0.48426,0.481385,0.477994,0.474091,0.469681,0.464768,0.459357,0.453454,-0.0389699,-0.0550822,-0.0549937,-0.0548464,-0.0546402,-0.0543756,-0.0540528,-0.0536721,-0.0532338,-0.0527386,-0.052187,-0.0515794,-0.0509166,0.0751024,0.106154,0.105983,0.105699,0.105302,0.104792,0.10417,0.103436,0.102592,0.101637,0.100574,0.0994033,0.098126,-0.14546,-0.722618,0.475928,-0.0789233,0.394752,0.544114,10.0924,G,1637,1637:298
0.0,0.0,0.0,0.0,0.0,0.095,0.905,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0755,-0.0333746,-0.411488,37.1698,39.7778,52.2222,0.0605921,0.104121,0.388969,0.00685851,0.01115,0.0341974,0.0828161,0.105594,0.184925,0.346998,0.490466,0.489678,0.488366,0.486531,0.484174,0.4813,0.477909,0.474008,0.469598,0.464686,0.459276,0.453374,-0.000630123,-0.000890651,-0.00088922,-0.000886837,-0.000883504,-0.000879226,-0.000874005,-0.000867849,-0.000860764,-0.000852756,-0.000843836,-0.000834012,-0.000823295,0.117736,0.166414,0.166147,0.165702,0.165079,0.164279,0.163304,0.162154,0.16083,0.159334,0.157667,0.155832,0.153829,-0.211224,-0.646499,0.381389,-0.442419,0.203533,0.331768,10.0968,G,1637,1637:299
0.0,0.0,0.0,0.0,0.0,0.075,0.925,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0377,-0.125739,-0.977599,41.3636,37.1154,42.3913,0.016633,0.0378413,0.0970232,0.0016939,0.00376224,0.00943212,0.0411571,0.0613371,0.0971191,0.346177,0.489306,0.48852,0.48721,0.48538,0.483029,0.480161,0.476779,0.472886,0.468487,0.463587,0.45819,0.452302,-0.13789,-0.194901,-0.194588,-0.194066,-0.193337,-0.192401,-0.191258,-0.189911,-0.188361,-0.186608,-0.184656,-0.182507,-0.180161,0.0369446,0.0522196,0.0521357,0.0519959,0.0518005,0.0515497,0.0512436,0.0508827,0.0504672,0.0499978,0.0494748,0.0488988,0.0482704,-0.921146,-0.990655,0.924686,-0.220903,0.498905,0.231516,10.087,G,1637,1637:300
0.0,0.0,0.0,0.0,0.0,0.115,0.885,0.0,0.0,0.0,0.0,0.935,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0365,-0.131642,-0.985622,44.3182,42.8889,49.0,0.0254806,0.0627203,0.0935344,0.00294162,0.00664149,0.0112067,0.0542367,0.0814954,0.105862,0.34688,0.4903,0.489512,0.488201,0.486366,0.48401,0.481137,0.477748,0.473847,0.469439,0.464529,0.459121,0.453221,-0.0760644,-0.107514,-0.107341,-0.107053,-0.106651,-0.106134,-0.105504,-0.104761,-0.103906,-0.102939,-0.101862,-0.100677,-0.0993829,0.0401978,0.0568179,0.0567266,0.0565746,0.056362,0.056089,0.055756,0.0553633,0.0549113,0.0544005,0.0538314,0.0532047,0.052521,-0.81513,-0.987022,0.8022,-0.45526,0.436105,-0.0164507,10.0873,G,1637,1637:301
0.0,0.0,0.0,0.0,0.0,0.065,0.935,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0591,-0.0613005,-0.747605,41.8182,46.1905,45.9524,0.028479,0.0565635,0.146077,0.00250718,0.00511142,0.0123331,0.0500717,0.0714942,0.111054,0.346406,0.489629,0.488843,0.487533,0.4857,0.483348,0.480478,0.477094,0.473199,0.468797,0.463893,0.458492,0.452601,-0.141383,-0.199838,-0.199517,-0.198982,-0.198235,-0.197275,-0.196103,-0.194722,-0.193132,-0.191336,-0.189334,-0.18713,-0.184725,0.0107814,0.015239,0.0152145,0.0151737,0.0151167,0.0150435,0.0149542,0.0148489,0.0147276,0.0145906,0.014438,0.0142699,0.0140865,-0.64829,-0.973531,0.666748,-0.565995,0.389469,0.212891,10.0888,G,1637,1637:302
0.0,0.0,0.0,0.0,0.0,0.025,0.975,0.0,0.0,0.0,0.0,0.805,0.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0711,-0.0468107,-0.636417,41.4894,41.7391,58.1818,0.0241317,0.0608,0.133287,0.00240377,0.0057872,0.0126265,0.0490283,0.0760737,0.112368,0.346797,0.490182,0.489395,0.488083,0.486249,0.483894,0.481021,0.477633,0.473734,0.469327,0.464417,0.45901,0.453112,-0.116053,-0.164036,-0.163773,-0.163334,-0.16272,-0.161932,-0.16097,-0.159837,-0.158532,-0.157057,-0.155414,-0.153605,-0.151631,-0.0160486,-0.022684,-0.0226476,-0.0225869,-0.022502,-0.022393,-0.0222601,-0.0221033,-0.0219228,-0.0217189,-0.0214917,-0.0212415,-0.0209685,-0.497818,-0.962493,0.565468,-0.456804,0.351978,0.372898,10.0932,G,1637,1637:303
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.845,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0697,-0.0320813,-0.646428,34.6429,40.0,47.561,0.0163733,0.0294725,0.0955266,0.00149604,0.00277021,0.00770029,0.0386787,0.0526327,0.0877513,0.346962,0.490416,0.489628,0.488316,0.486481,0.484125,0.48125,0.477861,0.473959,0.46955,0.464638,0.459229,0.453328,-0.219321,-0.310001,-0.309503,-0.308674,-0.307514,-0.306024,-0.304207,-0.302065,-0.299598,-0.296811,-0.293707,-0.290287,-0.286557,-0.0388911,-0.0549709,-0.0548826,-0.0547355,-0.0545298,-0.0542657,-0.0539435,-0.0535636,-0.0531263,-0.0526321,-0.0520815,-0.0514752,-0.0508137,-0.634202,-0.98598,0.662384,-0.392258,0.351821,0.29272,10.0912,G,1637,1637:304
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0689,-0.121835,-0.602874,35.1786,38.5714,55.7143,0.0120141,0.0259328,0.0508089,0.001113,0.00245144,0.00452818,0.0333616,0.049512,0.0672917,0.346881,0.490302,0.489514,0.488202,0.486367,0.484012,0.481138,0.477749,0.473849,0.469441,0.46453,0.459122,0.453222,-0.209046,-0.295478,-0.295003,-0.294213,-0.293107,-0.291688,-0.289956,-0.287913,-0.285563,-0.282906,-0.279947,-0.276688,-0.273132,-0.0506099,-0.0715348,-0.0714199,-0.0712285,-0.0709608,-0.0706172,-0.0701979,-0.0697035,-0.0691344,-0.0684912,-0.0677748,-0.0669857,-0.066125,-0.961954,-0.994364,0.967434,-0.320729,0.24857,0.380371,10.0879,G,1637,1637:305
